ID	Name	Title	Model	Kind	CampRequire	ForceID	MoveMode	Species	DropClassID	Level	AdjustLevel	Height	TouchRange	Intensity	IsSelectable	CanSeeLifeBar	AlarmRange	ReviveTime	MaxLife	LifeReplenish	LifeReplenishPercent	MaxMana	ManaReplenish	ManaReplenishPercent	MaxRage	WalkSpeed	RunSpeed	PhysicsAttackHit	SolarMagicHit	NeutralMagicHit	LunarMagicHit	PoisonMagicHit	Dodge	PhysicsCriticalStrike	SolarCriticalStrike	NeutralCriticalStrike	LunarCriticalStrike	PoisonCriticalStrike	PhysicsDefenceMax	PhysicsShieldBase	SolarMagicDefence	NeutralMagicDefence	LunarMagicDefence	PoisonMagicDefence	NpcDialogID	AIType	AIParamTemplateID	MeleeWeaponDamageBase	MeleeWeaponDamageRand	RangeWeaponDamageBase	RangeWeaponDamageRand	SkillID1	SkillLevel1	SkillInterval1	SkillFirstInterval1	SkillType1	SkillRate1	SkillAniFrame1	SkillRestFrame1	SkillID2	SkillLevel2	SkillInterval2	SkillFirstInterval2	SkillType2	SkillRate2	SkillAniFrame2	SkillRestFrame2	SkillID3	SkillLevel3	SkillInterval3	SkillFirstInterval3	SkillType3	SkillRate3	SkillAniFrame3	SkillRestFrame3	SkillID4	SkillLevel4	SkillInterval4	SkillFirstInterval4	SkillType4	SkillRate4	SkillAniFrame4	SkillRestFrame4	ThreatTime	ThreatPercent	OverThreatPercent	RepresentID1	RepresentID2	RepresentID3	RepresentID4	RepresentID5	RepresentID6	RepresentID7	RepresentID8	RepresentID9	RepresentID10	CorpseDoodadID	MoneyMin	MoneyMax	MoneyDropRate	MapName	MasterID	CraftMasterID	RaceClass	CombatType	IsSpecial	JumpSpeed	IdleDialog1	IdleDialogRate1	IdleDialog2	IdleDialogRate2	IdleDialog3	IdleDialogRate3	IdleDialogAfterQuest	IdleDialogQuestID	HasBank	HasMailBox	ScriptName	MailOptionText	BankOptionText	SkillMasterOptionText	CraftMasterOptionText	ReputeID1	ReputeValue1	ReputeID2	ReputeValue2	ReputeID3	ReputeValue3	ReputeID4	ReputeValue4	Parry	ParryValue	Sense	HitBase	PursuitRange	ShopRequireReputeLevel	MasterRequireReputeLevel	CraftMasterRequireReputeLevel	BankRequireReputeLevel	MailBoxRequireReputeLevel	QuestRequireReputeLevel	CanSeeName	AIDefaultMode	ImmunityMask	DropNotQuestItemFlag	_NormalDpsCof	DailyQuestCycle	DailyQuestOffset	_Intensity	_EquipLevel	NpcExp	ProgressID	HasAuction	AuctionOptionText	AuctionRequireReputeLevel	AchievementID	CampLootPrestige	Prestige	CoinType1	CoinAmount1	Contribution	SkillID5	SkillID6	SkillID7	SkillID8	SkillLevel5	SkillLevel6	SkillLevel7	SkillLevel8	SkillInterval5	SkillFirstInterval5	SkillInterval6	SkillFirstInterval6	SkillInterval7	SkillFirstInterval7	SkillInterval8	SkillFirstInterval8	SkillType5	SkillType6	SkillType7	SkillType8	SkillRate5	SkillRate6	SkillRate7	SkillRate8	SkillAniFrame5	SkillAniFrame6	SkillAniFrame7	SkillAniFrame8	SkillRestFrame5	SkillRestFrame6	SkillRestFrame7	SkillRestFrame8	GuardForceID	HasTongRepertory	TongRepertoryOptionText	TongRepertoryRequireReputeLevel	DynamicReviveMinTime	KnockedBackRate	KnockedDownRate	KnockedOffRate	RepulsedRate	PullRate	AddCampScore	BattleFieldID	BattleFieldSide	ReputeLevel1	ReputeLevel2	ReputeLevel3	ReputeLevel4	LogLootFlag	TitlePoint	Train	DropJustice	DropExamPrint	DropActivityAward	ValidReputeLootBuff	BuffReputeValue	BuffReputeLevel	HasGameCard	GameCardSaleOptionText	GameCardBuyOptionText	GameCardOrderOptionText	GameCardOrderBuyOptionText	CounterStealth	CounterStealthRange	HasCubPackage	CubPackageOptionText	CubPackageRequireReputeLevel	ForceDrop	IndependentDrop	IndependentDropCount	IndependentDropType	IsCostMana	CriticalDamagePowerBase	DisableSkillMove	HideLevel	DecreaseDamagePercent	ReturnNotRecoveryBlood	CanShareNpcKillByQuestEvent	IdentityVisiableID	CanSeeLifeNum	TouchWidth	HasSharePackage	SharePackageOptionText	SharePackageRequireReputeLevel	LeaveFightNotify	RecoverHP	BroadcastLookup	DropVigor	MaxLifeCount	SceneFilter	Drop1	Count1	Drop2	Count2	Drop3	Count3	Drop4	Count4	Drop5	Count5	Drop6	Count6	Drop7	Count7	Drop8	Count8	Drop9	Count9	Drop10	Count10	Drop11	Count11	Drop12	Count12	Drop13	Count13	Drop14	Count14	Drop15	Count15
120765	¿÷¡Ÿ¥®					28		9		122			61	6	0	0		704800	82280376			62944487					22	10000	10000	10000	10000	10000	0	4360	4360	4360	4360	4360		15528	15528	15528	15528	15528		120765		29264	14632	29264	14632																																	99999			87405														Œ‰”¸∫⁄¿Œ					1			0		0		0																				1	10000	-1							0		254					5	9940	67612																																											28					0	0	0	0	0																							2048									512	1	1					0																																								
120766	∏°”∞					28		5		122				6				704800	82280376			62944487					22	10000	10000	10000	10000	10000	0	4360	4360	4360	4360	4360		15528	15528	15528	15528	15528		120766		29264	14632	29264	14632	28	1																															99999			86559														Œ‰”¸∫⁄¿Œ					1			0		0		0					scripts/Map/Œ‰”¸∫⁄¿Œ/npc/2∫≈_¿÷¡Ÿ¥®/∏°”∞.lua															1	10000	-1									254					5	9940	67612																																																0	0	0	0	0																							2048									512	1	1																																													
120835	 ±∑Á	—™ƒß				28				122			67	6				704800	648000000			3375612				12	24	10000	10000	10000	10000	10000	0	4360	4360	4360	4360	4360		15528	15528	15528	15528	15528		120835		4767	0	0	0	34052	1																															99999			86595										1392				Œ‰”¸∫⁄¿Œ					1			0		0		0					scripts/Map/Œ‰”¸∫⁄¿Œ/npc/1∫≈_ ±∑Á/ ±∑Á.lua															1	10000	-1									254					5	1437		1																																										28					0	0	0	0	0								1															2048				1					512	1											1	0.3		0																																
120836						26		9		121				6	0	0		704800	117647058								30																			120836																																						99999999																	Œ‰”¸∫⁄¿Œ					1			0		0		0																						-1							0		254					5	3750		1																																										26					0	0	0	0	0																							2048										1						0								0																																
120837						26		9		121				6	0	0		704800	117647058								30																			120837																																						99999999																	Œ‰”¸∫⁄¿Œ					1			0		0		0																						-1							0		254					5	3750		1																																										26					0	0	0	0	0																							2048										1						0								0																																
120838						28		9		122					0	0		704800	648000000								22																			120838																																						4800																	Œ‰”¸∫⁄¿Œ					1			0		0		0																						3840							0		3071																																																		28					1024	1024	1024	1024	1024																							2048										0						0																																								
120839						28		9		122					0	0		704800	648000000								22																			120839						31970	1																															4800			86595														Œ‰”¸∫⁄¿Œ					1			0		0		0																						3840							0		3071																																																		28					1024	1024	1024	1024	1024																							2048										0						0																																								
120840						28		9		122					0	0		704800	648000000								22																			120840																																						4800			86512														Œ‰”¸∫⁄¿Œ					1			0		0		0																						3840							0		3071																																																		28					1024	1024	1024	1024	1024																							2048										0						0																																								
120846	≈£≤®	∫⁄—™—± ﬁ ¶				28				122				6				704800	574352942			100711179					26	10000	10000	10000	10000	10000	0	4360	4360	4360	4360	4360		15528	15528	15528	15528	15528		120846		237336	0	237336	0	34366	1																															99999			86713										1392				Œ‰”¸∫⁄¿Œ					1			0		0		0					scripts/Map/Œ‰”¸∫⁄¿Œ/npc/3∫≈_≈£≤®/≈£≤®.lua															1	10000	-1									254					15	9940	450750	3																																										28					0	0	0	0	0								1															2048									512	1												0.3																																		
120847						26		9		111					0	0		704800	117647058								22																			120847																																						9999																	Œ‰”¸∫⁄¿Œ					1			0		0		0																						-1							0		254								3																																										26					0	0	0	0	0																							2048										0																																														
120848						26		9		111					0	0		704800	117647058								22																			120848																																						9999																	Œ‰”¸∫⁄¿Œ					1			0		0		0																						-1							0		254								3																																										26					0	0	0	0	0																							2048										0																																														
120849	æﬁœÛ					28		2		122				5				704800	41140188			31472243					30	10000	10000	10000	10000	10000	0	4360	4360	4360	4360	4360		15528	15528	15528	15528	15528		120849		80688	40345	80688	40345	34384	1																															99999			86753										2				Œ‰”¸∫⁄¿Œ					1			0		0		0					scripts/Map/Œ‰”¸∫⁄¿Œ/npc/3∫≈_≈£≤®/∂ØŒÔ.lua															1	10000	-1									254					13	9940	37562	3																																										28					0	0	0	0	0																							2048									512	1																																														
120850	∂Òª¢					28		2		122				5				704800	41140188			31472243					30	10000	10000	10000	10000	10000	0	4360	4360	4360	4360	4360		15528	15528	15528	15528	15528		120850		80688	40345	80688	40345	35042	1																															99999			86752										2				Œ‰”¸∫⁄¿Œ					1			0		0		0					scripts/Map/Œ‰”¸∫⁄¿Œ/npc/3∫≈_≈£≤®/∂ØŒÔ.lua															1	10000	-1									254					13	9940	37562	3																																										28					0	0	0	0	0																							2048									512	1																																														
120851	”•					28	5	9		122				5	0			704800	41140188			31472243					22	10000	10000	10000	10000	10000	0	4360	4360	4360	4360	4360		15528	15528	15528	15528	15528		120851		80688	40345	80688	40345	28	1																															99999			86747														Œ‰”¸∫⁄¿Œ					1			0		0		0																				1	10000	-1									254					13	9940	37562																																											28					0	0	0	0	0																							2048									512	1																																														
120852	∫⁄–‹					28		2		122				5				704800	389058824			314722430					30	10000	10000	10000	10000	10000	0	4360	4360	4360	4360	4360		15528	15528	15528	15528	15528		120852		158224	0	158224	0	34333	1																															99999			86751										2				Œ‰”¸∫⁄¿Œ					1			0		0		0					scripts/Map/Œ‰”¸∫⁄¿Œ/npc/3∫≈_≈£≤®/∂ØŒÔ.lua															1	10000	-1									254					13	9940	37562	3																																										28					0	0	0	0	0																							2048									512	1																																														
120853	ŒÃ”◊÷Æ					28		9		122					0	0		704800	999999999								22						0	4146	4146	4146	4146	4146		11073	11073	11073	11073	11073		120853						28	1																															99999													2				Œ‰”¸∫⁄¿Œ			3		1			0		0		0																				1	10000	-1							0		254								1																																										28					0	0	0	0	0																							2048									512	1						0																																								
120854	∫Õ’˝	”¿ƒ˛À¬Œ‰…Æ				28				122			64	6				704800	762352942			3151859					30	10000	10000	10000	10000	10000	0	4360	4360	4360	4360	4360		15528	15528	15528	15528	15528		120854		1751	0	0	0	34154	1																															99999			86517										1392				Œ‰”¸∫⁄¿Œ					1			0		0		0					scripts/Map/Œ‰”¸∫⁄¿Œ/npc/4∫≈_∫Õ’˝/∫Õ’˝.lua															1	10000	-1									254					15	1544	100000	4																																										28					0	0	0	0	0								1															2048				1					512	1											1	0.3		0																																
120855						26		9							0	0		704800	99999999								30																			120855																																						99999999																	Œ‰”¸∫⁄¿Œ					1			0		0		0																						-1							0		254						4		4																																										26					0	0	0	0	0																							2048										1														0																																
120856						26		9							0	0		704800	99999999								30																			120856																																						99999999																	Œ‰”¸∫⁄¿Œ					1			0		0		0																						-1							0		254						4		4																																										26					0	0	0	0	0																							2048										1														0																																
120922	ŒÃ”◊÷Æ					28		9		122					0	0		704800	999999999								22						0	4146	4146	4146	4146	4146		11073	11073	11073	11073	11073		120922						28	1																															99999			86757	87089									2				Œ‰”¸∫⁄¿Œ			3		1			0		0		0																				1	10000	-1							0		254								1																																										28					0	0	0	0	0																							2048									512	1						0																																								
120923	ŒÃ”◊÷Æ					28		9		122					0	0		704800	999999999								22						0	4146	4146	4146	4146	4146		11073	11073	11073	11073	11073		120923						28	1																															99999			86757	87089									2				Œ‰”¸∫⁄¿Œ			3		1			0		0		0																				1	10000	-1							0		254								1																																										28					0	0	0	0	0																							2048									512	1						0																																								
120924	ŒÃ”◊÷Æ					28		9		122					0	0		704800	999999999								22						0	4146	4146	4146	4146	4146		11073	11073	11073	11073	11073		120924						28	1																															99999			86757	87089									2				Œ‰”¸∫⁄¿Œ			3		1			0		0		0																				1	10000	-1							0		254								1																																										28					0	0	0	0	0																							2048									512	1						0																																								
122066						26		9							0	0		704800	99999999								30																			122066																																						99999999																	Œ‰”¸∫⁄¿Œ					1			0		0		0																						-1							0		254						4		4																																										26					0	0	0	0	0																							2048										1														0																																
122068						28		9		122			100		0	0		704800	117647058								30																			122068																																						99999999			86600														Œ‰”¸∫⁄¿Œ					1			0		0		0																						-1							0		254						4		4																																										28					0	0	0	0	0																							2048										1						0								0																																
122073						28		18		122				6	0	0		704800	82280376			62944487					22	10000	10000	10000	10000	10000	0	4360	4360	4360	4360	4360		15528	15528	15528	15528	15528		122073		29264	14632	29264	14632	28	1																															99999																	Œ‰”¸∫⁄¿Œ					1			0		0		0																				1	10000	-1							0		254					5	9940	67612																																																0	0	0	0	0																							2048									512	1	1					0																																								
122074						28		9		122				6	0	0		704800	82280376			62944487					22	10000	10000	10000	10000	10000	0	4360	4360	4360	4360	4360		15528	15528	15528	15528	15528		122074		29264	14632	29264	14632	28	1																															99999																	Œ‰”¸∫⁄¿Œ					1			0		0		0																				1	10000	-1							0		254					5	9940	67612																																																0	0	0	0	0																							2048									512	1	1					0																																								
122080	√¿√Œ					28				120								704800	117647058			0					22						2010	794	794	794	794	794		2211	211	211	211	211		122080		5880	2940	5880	2940																																	99999													2				Œ‰”¸∫⁄¿Œ					1			0		0		0																					10000	-1									254						8840	0																																											28					0	0	0	0	0																							2048										1																																														
122082						28		9		122			320		0	0		180	999999999								22																			122082																																						4800													2				Œ‰”¸∫⁄¿Œ					1			0		0		0																						3840							0		254								4																																										28					1024	1024	1024	1024	1024																							2048										0	1					0								0																																
122085	ŒÃ”◊÷Æ					28		9		122					0	0		704800	999999999								22						0	4146	4146	4146	4146	4146		11073	11073	11073	11073	11073		122085						28	1																															99999													2				Œ‰”¸∫⁄¿Œ			3		1			0		0		0																				1	10000	-1							0		254								1																																										28					0	0	0	0	0																							2048									512	1						0																																								
122114						28		9		122			320		0	0		180	999999999								22																			122114																																						4800			86623										2				Œ‰”¸∫⁄¿Œ					1			0		0		0																						3840							0		254								4																																										28					1024	1024	1024	1024	1024																							2048										0	1					0								0																																
122156	ŒÃ”◊÷Æ					28		9		122					0	0		704800	999999999								22						0	4146	4146	4146	4146	4146		11073	11073	11073	11073	11073		122156						28	1																															99999			86757	87089									2				Œ‰”¸∫⁄¿Œ			3		1			0		0		0																				1	10000	-1							0		254								1																																										28					0	0	0	0	0																							2048									512	1						0																																								
122158	∫Õ’˝					28				122			354	6				704800	669582353			3151859					30	10000	10000	10000	10000	10000	0	4789	4789	4789	4789	4789		27550	27550	27550	27550	27550		122158		1751	0	0	0	34154	1																															99999			86517										1392				Œ‰”¸∫⁄¿Œ					1			0		0		0																				4000	10000	-1									254					15	1544	100000	4																																										28					0	0	0	0	0								1															2048				1					1536	1														0	20																															
122161						28		9		122					0	0		704800	648000000								22																			122161						31970	1																															4800																	Œ‰”¸∫⁄¿Œ					1			0		0		0																						3840							0		3071																																																		28					1024	1024	1024	1024	1024																							2048										0						0																																								
122163	ŒÃ”◊÷Æ					28		9		122					0	0		704800	999999999								22						0	4146	4146	4146	4146	4146		11073	11073	11073	11073	11073		122163						28	1																															99999			86757	87089									2				Œ‰”¸∫⁄¿Œ			3		1			0		0		0																				1	10000	-1							0		254								1																																										28					0	0	0	0	0																							2048									512	1						0																																								
122225	œÛ±«					28	5	2		123				6				704800	139595197			106790325					22	10000	10000	10000	10000	10000	0	4574	4574	4574	4574	4574		26317	26317	26317	26317	26317		122225		223022	111511	223022	111511																																	99999													2				Œ‰”¸∫⁄¿Œ					1			0		0		0					scripts/Map/Œ‰”¸∫⁄¿Œ/npc/3∫≈_≈£≤®/œÛ±«.lua															1	10000	-1									254					15	10540	464166																																											28					0	0	0	0	0																							2048									1024	1																																														
122230	Œ‰‘∆„⁄	–°Œ‰Õı				28				122				6				704800	620235295			100711179					30	10000	10000	10000	10000	10000	0	4360	4360	4360	4360	4360		15528	15528	15528	15528	15528		122230		261070	0	261070	0	34936	1																															99999			86788										1392				Œ‰”¸∫⁄¿Œ					1			0		0		0					scripts/Map/Œ‰”¸∫⁄¿Œ/npc/5∫≈_Œ‰‘∆„⁄/Œ‰‘∆„⁄.lua															1	10000	-1									254					15	9940	450750	5																																										28					0	0	0	0	0								1															2048									512	1												0.3																																		
122231	Ω‚¿º÷€	∑…∫Áπ˝”Í				28				122				6				704800	496188236			100711179					30	10000	10000	10000	10000	10000	0	4360	4360	4360	4360	4360		15528	15528	15528	15528	15528		122231		212056	106029	212056	106029	34615	1																															99999			86854										1392				Œ‰”¸∫⁄¿Œ					1			0		0		0					scripts/Map/Œ‰”¸∫⁄¿Œ/npc/5∫≈_Œ‰‘∆„⁄/Ω‚¿º÷€.lua															1	10000	-1									254					15	9940	450750	5																																										28					0	0	0	0	0								1															2048									512	1																																														
122232	Œ‰º“µ‹◊”					28				121				5				0	24470589			59461643					30	10000	10000	10000	10000	10000	0	4146	4146	4146	4146	4146		11073	11073	11073	11073	11073		122232		70571	0	70571	0	28	1																															99999			86790										2				Œ‰”¸∫⁄¿Œ					1			0		0		0					scripts/Map/Œ‰”¸∫⁄¿Œ/npc/5∫≈_Œ‰‘∆„⁄/Œ‰º“µ‹◊”.lua															1	10000	-1									254					14	9390	91215																																											28					0	0	0	0	0																							2048									512	1																																														
122233	Ω‚º“µ‹◊”					28				123			917	5				0	87246998			66743953					30	10000	10000	10000	10000	10000	0	4574	4574	4574	4574	4574		26317	26317	26317	26317	26317		122233		113147	56574	113147	56574	59	1																															99999			86789										2				Œ‰”¸∫⁄¿Œ					1			0		0		0					scripts/Map/Œ‰”¸∫⁄¿Œ/npc/5∫≈_Œ‰‘∆„⁄/Œ‰º“µ‹◊”.lua															1	10000	-1								11	254					14	10540	96701																																											28					0	0	0	0	0																							2048									1024	1																																														
122234						26		9		120					0	0		704800	117647058								30																			122234																																						9999																	Œ‰”¸∫⁄¿Œ					1			0		0		0																						-1							0		254								5																																										26					0	0	0	0	0																							2048										1																																														
122235						26		9		120					0	0		704800	117647058								30																			122235																																						9999																	Œ‰”¸∫⁄¿Œ					1			0		0		0																						-1							0		254								5																																										26					0	0	0	0	0																							2048										1																																														
122236	”Õµ∆					28	5	9		120					0	0		704800	117647058			1036644					22						2010	794	794	794	794	794		2211	211	211	211	211		122236		5880	2940	5880	2940																																	99999			86786											805	2456	838860	Œ‰”¸∫⁄¿Œ					1			0		0		0																					10000	-1									254						8840	5099																																											28					1024	1024	1024	1024	1024																							2048										0																																														
122240						26		9		120					0	0		704800	117647058								30																			122240																																						9999																	Œ‰”¸∫⁄¿Œ					1			0		0		0																						-1							0		254																																																		26					0	0	0	0	0																							2048										1																																														
122241	ª—Ê					28		9		122					0	0		704800	117647058								30																			122241																																						99999			86792										2				Œ‰”¸∫⁄¿Œ					1			0		0		0																						-1							0		254																																																		28					0	0	0	0	0																							2048										1																																														
122242	”ÕŒ€					28		9		120			450		0	0		704800	117647058								30																			122242																																						99999			86791										2				Œ‰”¸∫⁄¿Œ					1			0		0		0																						-1							0		254																																																		28					0	0	0	0	0																							2048										1																																														
