ID	Name	Title	Model	Kind	CampRequire	ForceID	MoveMode	Species	DropClassID	Level	AdjustLevel	Height	TouchRange	Intensity	IsSelectable	CanSeeLifeBar	AlarmRange	ReviveTime	MaxLife	LifeReplenish	LifeReplenishPercent	MaxMana	ManaReplenish	ManaReplenishPercent	MaxRage	WalkSpeed	RunSpeed	PhysicsAttackHit	SolarMagicHit	NeutralMagicHit	LunarMagicHit	PoisonMagicHit	Dodge	PhysicsCriticalStrike	SolarCriticalStrike	NeutralCriticalStrike	LunarCriticalStrike	PoisonCriticalStrike	PhysicsDefenceMax	PhysicsShieldBase	SolarMagicDefence	NeutralMagicDefence	LunarMagicDefence	PoisonMagicDefence	NpcDialogID	AIType	AIParamTemplateID	MeleeWeaponDamageBase	MeleeWeaponDamageRand	RangeWeaponDamageBase	RangeWeaponDamageRand	SkillID1	SkillLevel1	SkillInterval1	SkillFirstInterval1	SkillType1	SkillRate1	SkillAniFrame1	SkillRestFrame1	SkillID2	SkillLevel2	SkillInterval2	SkillFirstInterval2	SkillType2	SkillRate2	SkillAniFrame2	SkillRestFrame2	SkillID3	SkillLevel3	SkillInterval3	SkillFirstInterval3	SkillType3	SkillRate3	SkillAniFrame3	SkillRestFrame3	SkillID4	SkillLevel4	SkillInterval4	SkillFirstInterval4	SkillType4	SkillRate4	SkillAniFrame4	SkillRestFrame4	ThreatTime	ThreatPercent	OverThreatPercent	RepresentID1	RepresentID2	RepresentID3	RepresentID4	RepresentID5	RepresentID6	RepresentID7	RepresentID8	RepresentID9	RepresentID10	CorpseDoodadID	MoneyMin	MoneyMax	MoneyDropRate	MapName	MasterID	CraftMasterID	RaceClass	CombatType	IsSpecial	JumpSpeed	IdleDialog1	IdleDialogRate1	IdleDialog2	IdleDialogRate2	IdleDialog3	IdleDialogRate3	IdleDialogAfterQuest	IdleDialogQuestID	HasBank	HasMailBox	ScriptName	MailOptionText	BankOptionText	SkillMasterOptionText	CraftMasterOptionText	ReputeID1	ReputeValue1	ReputeID2	ReputeValue2	ReputeID3	ReputeValue3	ReputeID4	ReputeValue4	Parry	ParryValue	Sense	HitBase	PursuitRange	ShopRequireReputeLevel	MasterRequireReputeLevel	CraftMasterRequireReputeLevel	BankRequireReputeLevel	MailBoxRequireReputeLevel	QuestRequireReputeLevel	CanSeeName	AIDefaultMode	ImmunityMask	DropNotQuestItemFlag	_NormalDpsCof	DailyQuestCycle	DailyQuestOffset	_Intensity	_EquipLevel	NpcExp	ProgressID	HasAuction	AuctionOptionText	AuctionRequireReputeLevel	AchievementID	CampLootPrestige	Prestige	CoinType1	CoinAmount1	Contribution	SkillID5	SkillID6	SkillID7	SkillID8	SkillLevel5	SkillLevel6	SkillLevel7	SkillLevel8	SkillInterval5	SkillFirstInterval5	SkillInterval6	SkillFirstInterval6	SkillInterval7	SkillFirstInterval7	SkillInterval8	SkillFirstInterval8	SkillType5	SkillType6	SkillType7	SkillType8	SkillRate5	SkillRate6	SkillRate7	SkillRate8	SkillAniFrame5	SkillAniFrame6	SkillAniFrame7	SkillAniFrame8	SkillRestFrame5	SkillRestFrame6	SkillRestFrame7	SkillRestFrame8	GuardForceID	HasTongRepertory	TongRepertoryOptionText	TongRepertoryRequireReputeLevel	DynamicReviveMinTime	KnockedBackRate	KnockedDownRate	KnockedOffRate	RepulsedRate	PullRate	AddCampScore	BattleFieldID	BattleFieldSide	ReputeLevel1	ReputeLevel2	ReputeLevel3	ReputeLevel4	LogLootFlag	TitlePoint	Train	DropJustice	DropExamPrint	DropActivityAward	ValidReputeLootBuff	BuffReputeValue	BuffReputeLevel	HasGameCard	GameCardSaleOptionText	GameCardBuyOptionText	GameCardOrderOptionText	GameCardOrderBuyOptionText	CounterStealth	CounterStealthRange	HasCubPackage	CubPackageOptionText	CubPackageRequireReputeLevel	ForceDrop	IndependentDrop	IndependentDropCount	IndependentDropType	IsCostMana	CriticalDamagePowerBase	DisableSkillMove	HideLevel	DecreaseDamagePercent	ReturnNotRecoveryBlood	CanShareNpcKillByQuestEvent	IdentityVisiableID	CanSeeLifeNum	TouchWidth	HasSharePackage	SharePackageOptionText	SharePackageRequireReputeLevel	LeaveFightNotify	RecoverHP	BroadcastLookup	DropVigor	MaxLifeCount	SceneFilter	Drop1	Count1	Drop2	Count2	Drop3	Count3	Drop4	Count4	Drop5	Count5	Drop6	Count6	Drop7	Count7	Drop8	Count8	Drop9	Count9	Drop10	Count10	Drop11	Count11	Drop12	Count12	Drop13	Count13	Drop14	Count14	Drop15	Count15
124877						28		9		123					0	0		180	9999999			1312222					22						2448	4789	4789	4789	4789	4789		27550	27550	27550	27550	27550		124877		8691	4346	8691	4346	28	1	43		1	1024	33	10																									4800																	25人普通九老洞					1			0		0		0																					10000	3840							0		3071						11190		6																																										28					1024	1024	1024	1024	1024																							2048									1536	1						0																																								
124878						26		9							0	0		704800	99999999								30																			124878																																						99999999																	25人普通九老洞					1			0		0		0																						-1							0		254						4		3																																										26					0	0	0	0	0																							2048										1														0																																
124879	钟不归	寒山剑痴				28				123				6				704800	233370000			106790325					22	10000	10000	10000	10000	10000	0	4574	4574	4574	4574	4574		26317	26317	26317	26317	26317		124879		198780	0	198780	0	35650	2																															99999			88224										1392				25人普通九老洞					1			0		0		0					scripts/Map/九老洞/npc/2号_钟不归/钟不归.lua															1	10000	-1									254					15	10540	0	2																																										28					0	0	0	0	0								1															2048									1024	1												0.15			10																															
124880	鬼筹					28		9		123					0	0		704800	999999999								22						0	4146	4146	4146	4146	4146		11073	11073	11073	11073	11073		124880																																						99999													2				25人普通九老洞			3		1			0		0		0																				1	10000	-1							0		254								4																																										28					0	0	0	0	0																							2048									512	1						0																																								
124881	麒麟					28		9		123			56	6	0	0		704800	69938319			62944487					22	10000	10000	10000	10000	10000	0	4360	4360	4360	4360	4360		15528	15528	15528	15528	15528		124881		26083	13041	26083	13041	28	1																															99999			88195														25人普通九老洞					1			0		0		0																				1	10000	-1							0		254					5	9940	67612																																																0	0	0	0	0																							2048									512	1	1					0																																								
124882	新月卫					28				121				5				0	13182680			9910273					30	10000	10000	10000	10000	10000	0	4146	4146	4146	4146	4146		11073	11073	11073	11073	11073		124882		58366	29183	58366	29183	28	1																															160			88557										2				25人普通九老洞								0		0		0																				4000	10000	-1								5	254					10	9390		3																																										28					0	0	0	0	0																																	1																																														
124883						28		9		123					0	0		180	1458025			1312222					22						2448	4789	4789	4789	4789	4789		27550	27550	27550	27550	27550		124883		8691	4346	8691	4346	28	1	43		1	1024	33	10																									4800																	25人普通九老洞					1			0		0		0																					10000	3840							0		3071						11190		6																																															1024	1024	1024	1024	1024																							2048									1536	1																																														
124884						26		9		123					0	0		704800	99999999								22																			124884																																						9999																	25人普通九老洞					1			0		0		0																						-1							0		254								4																																										26					1024	1024	1024	1024	1024																							2048										1																																														
124885						26		9		120					0	0		704800	99999999								22																			124885																																						9999																	25人普通九老洞					1			0		0		0																						-1							0		254								2																																										26					0	0	0	0	0																							2048										1																																														
124887	鬼筹					28	5	18		123			115		0	0		704800	999999999								22						0	4146	4146	4146	4146	4146		11073	11073	11073	11073	11073		124887						28	1																															99999			88480										2				25人普通九老洞			3		1			0		0		0																				1	10000	-1							0		254								4																																										28					0	0	0	0	0																							2048									512	1						0																																								
124888						28		9		123					0	0		180	1458025			1312222					22						2448	4789	4789	4789	4789	4789		27550	27550	27550	27550	27550		124888		8691	4346	8691	4346	28	1	43		1	1024	33	10																									4800																	25人普通九老洞					1			0		0		0																					10000	3840							0		3071						11190		6																																										28					1024	1024	1024	1024	1024																							2048									1536	1																																														
124889						28		9		123					0	0		180	1458025			1312222					22						2448	4789	4789	4789	4789	4789		27550	27550	27550	27550	27550		124889		8691	4346	8691	4346	28	1	43		1	1024	33	10																									4800																	25人普通九老洞					1			0		0		0																					10000	3840							0		3071						11190		6																																															1024	1024	1024	1024	1024																							2048									1536	1																																														
124890						26		9		111					0	0		704800	99999999								22																			124890																																						9999																	25人普通九老洞					1			0		0		0																						-1							0		254								2																																										26					0	0	0	0	0																							2048										1																																														
124891						28		9		123					0	0		704800	550800000								22																			124891																																						4800																	25人普通九老洞					1			0		0		0																						3840							0		3071								6																																										28					1024	1024	1024	1024	1024																							2048										0						0																																								
124893						28		9		124					0	0		180	1458025			1312222					22						2448	4789	4789	4789	4789	4789		27550	27550	27550	27550	27550		124893		8691	4346	8691	4346	28	1	43		1	1024	33	10																									4800																	25人普通九老洞					1			0		0		0																					10000	3840							0		3071						11190		6																																															1024	1024	1024	1024	1024																																1536	0																																														
124894	巨石			3		26	5			122			64			0		180	999999999								40																			124894																																						4800			88483										2				25人普通九老洞					1			0		0		0					scripts/Map/九老洞/npc/周边/先天巨石.lua																	3840							0		254																																																		26					1024	1024	1024	1024	1024																							2048										0	0					0								0																																
124895						26		9		123					0	0		704800	99999999								22																			124895																																						9999																	25人普通九老洞					1			0		0		0																						-1							0		254								4																																										26					1024	1024	1024	1024	1024																							2048										1																																														
124896	偃月刀·内					26		5		120								180	1151827			1036644					22						2010	794	794	794	794	794		2211	211	211	211	211		124896		5240	2620	5240	2620																																	4800			88322														25人普通九老洞								0		0		0					scripts/Map/九老洞/npc/2号_钟不归/幻影兵器.lua																10000	3840									0						8840	5099																																											26					1024	1024	1024	1024	1024																																	0																																														
124897	没藏呼月					26				122				6				180	999999999			442963660					22	10000	10000	10000	10000	10000	0	4360	4360	4360	4360	4360		15528	15528	15528	15528	15528		124897		122412	61206	122412	61206	28	1																															4800			88715											64166	195916	838860	25人普通九老洞					1		<G>……你是那老贼的走狗，还是这邪教的信徒？	100	<G>噢……不，你亦是江湖中人，但与那帮贼人并非一丘之貉，唔……你我似乎似曾相识……	100	<G>什么？若是你见过月泉淮那老贼，便告诉我他的行踪！他真是有辱剑客的身份……	10																				2000	10000	3840									0					15	4370																																																	1024	1024	1024	1024	1024																																1024	0															2																															
124898	大落石					28				124			56	6				704800	48000000			3375612				12	24	10000	10000	10000	10000	10000	0	4146	4146	4146	4146	4146		11073	11073	11073	11073	11073		124898		4248	0	0	0	28	1																															99999			88112										2				25人普通九老洞					1			0		0		0					scripts/Map/九老洞/npc/6号_月泉淮/大落石.lua															500		-1									254					5	1437		6																																										28					0	0	0	0	0								1															2048				1						1														0																																
124899	占用					0												180									22																			124899																																						4800			88716														25人普通九老洞								0		0		0																						3840									0																																																							1024	1024	1024	1024	1024																																	0																																														
124900						28		9		123					0	0		180	1458025			1312222					22						2448	4789	4789	4789	4789	4789		27550	27550	27550	27550	27550		124900		8691	4346	8691	4346	28	1	43		1	1024	33	10																									4800																	25人普通九老洞					1			0		0		0																					10000	3840							0		3071						11190		6																																										28					1024	1024	1024	1024	1024																							2048									1536	1						0																																								
124901	月泉宗弟子					28				121				5				0	13182680			9910273					30	10000	10000	10000	10000	10000	0	4146	4146	4146	4146	4146		11073	11073	11073	11073	11073		124901		58366	29183	58366	29183	28	1																															160			88723										2				25人普通九老洞								0		0		0																				4000	10000	-1								5	254					10	9390		3																																										28					0	0	0	0	0																																	1																																														
124902	蜥蜴					31				20				5				0	3286			2958					30	10000	10000	10000	10000	10000	0	21	21	21	21	21		40	4	4	4	4		124902		0	0	0	0	28	1																													0	0	99999999			88718											175	532	629145	25人普通九老洞								0		0		0																		0			10000	-1							0	3	254					10	61																																												31					0	0	0	0	0																																	1																																														
124903						26	5	9		122			64		0	0		180	999999999								40																			124903																																						4800			88478										2				25人普通九老洞					1			0		0		0																						3840							0		254																																																		26					1024	1024	1024	1024	1024																							2048										0	1					0								0																																
124904						26	5	9		122			64		0	0		180	999999999								40																			124904																																						4800			88484										2				25人普通九老洞					1			0		0		0																						3840							0		254																																																		26					1024	1024	1024	1024	1024																							2048										0	1					0								0																																
124905						27				124				5	0			180	863500			4390494					22	10000	10000	10000	10000	10000	0	1982	1982	1982	1982	1982		7060	7060	7060	7060	7060		124905		0	0	24406	12203	28	1			1	1024	20	10	28661	1	320	32																					4800			88115										2				25人普通九老洞					1			0		0		0																				4000	10000	3840							0		254					10	9940																																																	0	0	0	0	0																																512	1																																														
124906	占用					0												180									22																			124906																																						4800			88717														25人普通九老洞								0		0		0																						3840									0																																																							1024	1024	1024	1024	1024																																	0																																														
124907	棍·内					26		5		120								180	1151827			1036644					22						2010	794	794	794	794	794		2211	211	211	211	211		124907		5240	2620	5240	2620																																	4800			88321														25人普通九老洞								0		0		0					scripts/Map/九老洞/npc/2号_钟不归/幻影兵器.lua																10000	3840									0						8840	5099																																											26					1024	1024	1024	1024	1024																																	0																																														
124908	枪·内					26		5		120								180	1151827			1036644					22						2010	794	794	794	794	794		2211	211	211	211	211		124908		5240	2620	5240	2620																																	4800			88320														25人普通九老洞								0		0		0					scripts/Map/九老洞/npc/2号_钟不归/幻影兵器.lua																10000	3840									0						8840	5099																																											26					1024	1024	1024	1024	1024																																	0																																														
124909						26		9		123					0	0		704800	99999999								22																			124909																																						9999																	25人普通九老洞					1			0		0		0																						-1							0		254								4																																										26					1024	1024	1024	1024	1024																							2048										1																																														
124910	老鼠					31				20				5				0	3286			2958					30	10000	10000	10000	10000	10000	0	21	21	21	21	21		40	4	4	4	4		124910		0	0	0	0	28	1																													0	0	99999999			88719											175	532	629145	25人普通九老洞								0		0		0																		0			10000	-1							0	3	254					10	61																																												31					0	0	0	0	0																																	1																																														
124911	松鼠					31				20				5				0	3286			2958					30	10000	10000	10000	10000	10000	0	21	21	21	21	21		40	4	4	4	4		124911		0	0	0	0	28	1																													0	0	99999999			88720											175	532	629145	25人普通九老洞								0		0		0																		0			10000	-1							0	3	254					10	61																																												31					0	0	0	0	0																																	1																																														
124912	占用					0												180									22																			124912																																						4800																	25人普通九老洞								0		0		0																						3840									0																																																							1024	1024	1024	1024	1024																																	0																																														
124913						28		9		124					0	0		180	1458025			1312222					22						2448	4789	4789	4789	4789	4789		27550	27550	27550	27550	27550		124913		8691	4346	8691	4346	28	1	43		1	1024	33	10																									4800																	25人普通九老洞					1			0		0		0																					10000	3840							0		3071						11190		6																																										28					1024	1024	1024	1024	1024																																1536	0						0																																								
124915						26		9		123					0	0		704800	99999999								22																			124915																																						9999																	25人普通九老洞					1			0		0		0																						-1							0		254								4																																										26					1024	1024	1024	1024	1024																							2048										1																																														
124918						26	5	9		122			64		0	0		180	999999999								40																			124918																																						4800			88485										2				25人普通九老洞					1			0		0		0																						3840							0		254																																																		26					1024	1024	1024	1024	1024																							2048										0	1					0								0																																
124919	大刀·内					26		5		120								180	1151827			1036644					22						2010	794	794	794	794	794		2211	211	211	211	211		124919		5240	2620	5240	2620																																	4800			88319														25人普通九老洞								0		0		0					scripts/Map/九老洞/npc/2号_钟不归/幻影兵器.lua																10000	3840									0						8840	5099																																											26					1024	1024	1024	1024	1024																																	0																																														
124921	鸟					31				20				5				0	3286			2958					30	10000	10000	10000	10000	10000	0	21	21	21	21	21		40	4	4	4	4		124921		186	94	186	94	28	1																													0	0	99999999			88721											175	532	629145	25人普通九老洞								0		0		0																					10000	-1							0	3	254					10	61	435																																											31					0	0	0	0	0																																512	1																																														
124922	纯阳弟子	接引人				0				123			68					180	786995			708295					22						1242	491	491	491	491	491		1367	130	130	130	130		124922		3514	1757	3514	1757	28	1																															4800			88722											770	2351	838860	25人普通九老洞								0		0		0					scripts/Map/九老洞/npc/周边/接引人.lua																10000	3840									0						6040																																																	1024	1024	1024	1024	1024																																	0																																														
124923						26	5	9		122			64		0	0		180	999999999								40																			124923																																						4800			88486										2				25人普通九老洞					1			0		0		0																						3840							0		254																																																		26					1024	1024	1024	1024	1024																							2048										0	1					0								0																																
124924						28				123			489	5	0	0		0	16800000			16800000					30	10000	10000	10000	10000	10000	0	4360	4360	4360	4360	4360		15528	15528	15528	15528	15528		124924		0	0	0	0	28	1																															99999999			87993										2				25人普通九老洞					1			0		0		0																				1	10000	-1							0		254					10	4160																																												28					0	0	0	0	0																																512	1						0																																								
124925						26		9		121				6	0	0		704800	99999999								30																			124925																																						99999999																	25人普通九老洞					1			0		0		0																						-1							0		254					5	3750		6																																										26					0	0	0	0	0																							2048										1						0								0																																
124926						28				122			489	5	0	0		0	16800000			16800000					30	10000	10000	10000	10000	10000	0	4360	4360	4360	4360	4360		15528	15528	15528	15528	15528		124926		0	0	0	0	28	1																															99999999			87994										2				25人普通九老洞					1			0		0		0																				1	10000	-1							0		254					10	4160																																												28					0	0	0	0	0																																512	1						0																																								
124931	锤·内					26		5		120								180	1151827			1036644					22						2010	794	794	794	794	794		2211	211	211	211	211		124931		5240	2620	5240	2620																																	4800			88318														25人普通九老洞								0		0		0					scripts/Map/九老洞/npc/2号_钟不归/幻影兵器.lua																10000	3840									0						8840	5099																																											26					1024	1024	1024	1024	1024																																	0																																														
124932	纯阳弟子	修理商		3		267				121			60			0		704800	60000000			50000000					30						0	66	66	66	66	66		1906	1906	1906	1906	1906		124932		239	120	239	120	28	1	30		1	1024	20	10																									99999999			88724														25人普通九老洞					1		......	1		0		0																						-1									254						9390	0																																											267					0	0	0	0	0																							2048										1						0								0																																
124933						26		9		123			1600	6	0	0		704800	999999999			62944487					22	10000	10000	10000	10000	10000	0	4360	4360	4360	4360	4360		15528	15528	15528	15528	15528		124933		26083	13041	26083	13041	28	1																															99999			88196														25人普通九老洞					1			0		0		0																				1	10000	-1							0		254					5	9940	67612																																											26					0	0	0	0	0																							2048									512	1	1					0																																								
124934						28				122			489	5	0	0		0	16800000			16800000					30	10000	10000	10000	10000	10000	0	4360	4360	4360	4360	4360		15528	15528	15528	15528	15528		124934		0	0	0	0																																	99999999			87992										2				25人普通九老洞					1			0		0		0																				1	10000	-1							0		254					10	4160																																												28					0	0	0	0	0																																512	1						0																																								
124935						28		9		123					0	0		704800	999999999								22						0	4146	4146	4146	4146	4146		11073	11073	11073	11073	11073		124935						28	1																															99999													2				25人普通九老洞			3		1			0		0		0																				1	10000	-1							0		254								4																																										28					0	0	0	0	0																							2048									512	1						0																																								
124936						27				124				5	0			180	999999999			4390494					22	10000	10000	10000	10000	10000	0	1982	1982	1982	1982	1982		7060	7060	7060	7060	7060		124936		0	0	24406	12203	28	1			1	1024	20	10	28661	1	320	32																					4800			88521										2				25人普通九老洞					1			0		0		0																				4000	10000	3840							0		254					10	9940																																																	0	0	0	0	0																																512	1																																														
124937						26		9		121				6	0	0		704800	99999999								30																			124937																																						99999999																	25人普通九老洞					1			0		0		0																						-1							0		254					5	3750		6																																										26					0	0	0	0	0																							2048										1						0								0																																
124938						27				124				5	0			180	999999999			4390494					22	10000	10000	10000	10000	10000	0	1982	1982	1982	1982	1982		7060	7060	7060	7060	7060		124938		0	0	24406	12203	28	1			1	1024	20	10	28661	1	320	32																					4800			88562										2				25人普通九老洞					1			0		0		0																				4000	10000	3840							0		254					10	9940																																																	0	0	0	0	0																																512	1																																														
124942	剑·内					26		5		120								180	1151827			1036644					22						2010	794	794	794	794	794		2211	211	211	211	211		124942		5240	2620	5240	2620																																	4800			88317														25人普通九老洞								0		0		0					scripts/Map/九老洞/npc/2号_钟不归/幻影兵器.lua																10000	3840									0						8840	5099																																											26					1024	1024	1024	1024	1024																																	0																																														
