ID	Name	Title	Model	Kind	CampRequire	ForceID	MoveMode	Species	DropClassID	Level	AdjustLevel	Height	TouchRange	Intensity	IsSelectable	CanSeeLifeBar	AlarmRange	ReviveTime	MaxLife	LifeReplenish	LifeReplenishPercent	MaxMana	ManaReplenish	ManaReplenishPercent	MaxRage	WalkSpeed	RunSpeed	PhysicsAttackHit	SolarMagicHit	NeutralMagicHit	LunarMagicHit	PoisonMagicHit	Dodge	PhysicsCriticalStrike	SolarCriticalStrike	NeutralCriticalStrike	LunarCriticalStrike	PoisonCriticalStrike	PhysicsDefenceMax	PhysicsShieldBase	SolarMagicDefence	NeutralMagicDefence	LunarMagicDefence	PoisonMagicDefence	NpcDialogID	AIType	AIParamTemplateID	MeleeWeaponDamageBase	MeleeWeaponDamageRand	RangeWeaponDamageBase	RangeWeaponDamageRand	SkillID1	SkillLevel1	SkillInterval1	SkillFirstInterval1	SkillType1	SkillRate1	SkillAniFrame1	SkillRestFrame1	SkillID2	SkillLevel2	SkillInterval2	SkillFirstInterval2	SkillType2	SkillRate2	SkillAniFrame2	SkillRestFrame2	SkillID3	SkillLevel3	SkillInterval3	SkillFirstInterval3	SkillType3	SkillRate3	SkillAniFrame3	SkillRestFrame3	SkillID4	SkillLevel4	SkillInterval4	SkillFirstInterval4	SkillType4	SkillRate4	SkillAniFrame4	SkillRestFrame4	ThreatTime	ThreatPercent	OverThreatPercent	RepresentID1	RepresentID2	RepresentID3	RepresentID4	RepresentID5	RepresentID6	RepresentID7	RepresentID8	RepresentID9	RepresentID10	CorpseDoodadID	MoneyMin	MoneyMax	MoneyDropRate	MapName	MasterID	CraftMasterID	RaceClass	CombatType	IsSpecial	JumpSpeed	IdleDialog1	IdleDialogRate1	IdleDialog2	IdleDialogRate2	IdleDialog3	IdleDialogRate3	IdleDialogAfterQuest	IdleDialogQuestID	HasBank	HasMailBox	ScriptName	MailOptionText	BankOptionText	SkillMasterOptionText	CraftMasterOptionText	ReputeID1	ReputeValue1	ReputeID2	ReputeValue2	ReputeID3	ReputeValue3	ReputeID4	ReputeValue4	Parry	ParryValue	Sense	HitBase	PursuitRange	ShopRequireReputeLevel	MasterRequireReputeLevel	CraftMasterRequireReputeLevel	BankRequireReputeLevel	MailBoxRequireReputeLevel	QuestRequireReputeLevel	CanSeeName	AIDefaultMode	ImmunityMask	DropNotQuestItemFlag	_NormalDpsCof	DailyQuestCycle	DailyQuestOffset	_Intensity	_EquipLevel	NpcExp	ProgressID	HasAuction	AuctionOptionText	AuctionRequireReputeLevel	AchievementID	CampLootPrestige	Prestige	CoinType1	CoinAmount1	Contribution	SkillID5	SkillID6	SkillID7	SkillID8	SkillLevel5	SkillLevel6	SkillLevel7	SkillLevel8	SkillInterval5	SkillFirstInterval5	SkillInterval6	SkillFirstInterval6	SkillInterval7	SkillFirstInterval7	SkillInterval8	SkillFirstInterval8	SkillType5	SkillType6	SkillType7	SkillType8	SkillRate5	SkillRate6	SkillRate7	SkillRate8	SkillAniFrame5	SkillAniFrame6	SkillAniFrame7	SkillAniFrame8	SkillRestFrame5	SkillRestFrame6	SkillRestFrame7	SkillRestFrame8	GuardForceID	HasTongRepertory	TongRepertoryOptionText	TongRepertoryRequireReputeLevel	DynamicReviveMinTime	KnockedBackRate	KnockedDownRate	KnockedOffRate	RepulsedRate	PullRate	AddCampScore	BattleFieldID	BattleFieldSide	ReputeLevel1	ReputeLevel2	ReputeLevel3	ReputeLevel4	LogLootFlag	TitlePoint	Train	DropJustice	DropExamPrint	DropActivityAward	ValidReputeLootBuff	BuffReputeValue	BuffReputeLevel	HasGameCard	GameCardSaleOptionText	GameCardBuyOptionText	GameCardOrderOptionText	GameCardOrderBuyOptionText	CounterStealth	CounterStealthRange	HasCubPackage	CubPackageOptionText	CubPackageRequireReputeLevel	ForceDrop	IndependentDrop	IndependentDropCount	IndependentDropType	IsCostMana	CriticalDamagePowerBase	DisableSkillMove	HideLevel	DecreaseDamagePercent	ReturnNotRecoveryBlood	CanShareNpcKillByQuestEvent	IdentityVisiableID	CanSeeLifeNum	TouchWidth	HasSharePackage	SharePackageOptionText	SharePackageRequireReputeLevel	LeaveFightNotify	RecoverHP	BroadcastLookup	DropVigor	MaxLifeCount	SceneFilter	Drop1	Count1	Drop2	Count2	Drop3	Count3	Drop4	Count4	Drop5	Count5	Drop6	Count6	Drop7	Count7	Drop8	Count8	Drop9	Count9	Drop10	Count10	Drop11	Count11	Drop12	Count12	Drop13	Count13	Drop14	Count14	Drop15	Count15
112461	张法雷					28		9		124					0	0		704800	999999999								22							4789	4789	4789	4789	4789		27550	27550	27550	27550	27550		112461						28	1																															99999													2				25人英雄西津渡			3		1			0		0		0																						-1							0		254						11190		1																																										28					0	0	0	0	0																							2048									1536	0						0																																								
112462						26		9		121					0	0		704800	99999999								22																			112462																																						9999																	25人英雄西津渡					1			0		0		0																						-1							0		254								1																																										26					1024	1024	1024	1024	1024																							2048										0																																														
112463						28		9		121				5	0	0		704800	99999999			0					22	10000	10000	10000	10000	10000	0	4146	4146	4146	4146	4146		11073	11073	11073	11073	11073		112463		65484	32742	65484	32742																																	9999			82057										2				25人英雄西津渡					1			0		0		0																				4000	10000	-1							0		254					10	9390																																												28					1024	1024	1024	1024	1024																							2048									512	0																																														
112464	万钧					28				122			200					704800	29900000								22						0	4360	4360	4360	4360	4360		15528	15528	15528	15528	15528		112464						28	1																															99999			82045										2				25人英雄西津渡			3		1			0		0		0																				1	10000	-1									254						9940		1																																										28					0	0	0	0	0																							2048									512	1																																														
112465						26		9							0	0		704800	99999999								30																			112465																																						99999999																	25人英雄西津渡					1			0		0		0																						-1							0		254						4		6																																										26					0	0	0	0	0																							2048										1														0																																
112466						26		9		111					0	0		704800	999999999								22																			112466																																						99999			82610										2				25人英雄西津渡			3		1			0		0		0																						-1							0		254								1																																										26					0	0	0	0	0																							2048									512	0						0																																								
112467						28		9		122					0	0		704800	99999999			464609					22						963	381	381	381	381	381		1060	101	101	101	101		112467		2839	1420	2839	1420																																	99999													2				25人英雄西津渡					1			0		0		0																					10000	-1							0		254						9940																																												28					0	0	0	0	0																							2048										0																																														
112468						26		9							0	0		704800	99999999								30																			112468																																						99999999																	25人英雄西津渡					1			0		0		0																						-1							0		254						4		6																																										26					0	0	0	0	0																							2048										1														0																																
112469	结界符咒					28	5			122				5				704800	16848000			10490747					22	10000	10000	10000	10000	10000	0	4360	4360	4360	4360	4360		15528	15528	15528	15528	15528		112469		68742	34371	68742	34371																																	99999			82058										2				25人英雄西津渡					1			0		0		0					scripts/Map/西津渡/npc/5号_藤原佑野/结界符咒.lua															1	10000	-1									254					10	9940																																												28					0	0	0	0	0																							2048									512	1																																														
112470						28		9		124					0	0		704800	999999999								22							4789	4789	4789	4789	4789		27550	27550	27550	27550	27550		112470																																						99999			82491										2				25人英雄西津渡			3		1			0		0		0																						-1							0		254						11190		1																																										28					0	0	0	0	0																							2048									1536	0						0																																								
112471	护卫					26				121			418			0		704800	999999999								22																			112471						28	1																															99999			82647										2				25人英雄西津渡			3		1			0		0		0																						-1									254								1																																										26					0	0	0	0	0																							2048									512	1						0																																								
112472	刘展					28		9		124			418		0	0		704800	999999999								22							4789	4789	4789	4789	4789		27550	27550	27550	27550	27550		112472						28	1																															99999													2				25人英雄西津渡			3		1			0		0		0																						-1							0		254						11190		2																																										28					0	0	0	0	0																							2048									1536	0						0																																								
112473						28		9		122			264	6	0	0		704800	422162893			379946604					22						0	1881	1881	1881	1881	1881		3369	291	291	291	291		112473		87816	43910	87816	43910	1135	1																															99999			82067										6881				25人英雄西津渡					1			0		0		0					scripts/Map/西津渡/npc/5号_藤原佑野/泉眼.lua															500	10000	-1							0		254					15	9940																																												28					0	0	0	0	0																							2048										1																																														
112474	凌雪阁杀手					28				122				6				704800	204000000			100711179					22	10000	10000	10000	10000	10000	0	4360	4360	4360	4360	4360		15528	15528	15528	15528	15528		112474		396676	0	396676	0	28	1							32212	1	320	160					32212	3	160	32					32212	4	480	160					99999			82944										2				25人英雄西津渡					1			0		0		0					scripts/Map/西津渡/npc/3号_苏凤楼/凌雪阁杀手.lua															1	10000	960									254					15	9940																																												28					0	0	0	0	0																							2048									512	1																																														
112475						26		9		122					0	0		704800	99999999								22																			112475																																						9999																	25人英雄西津渡					1			0		0		0																						-1							0		254						9940		2																																										26					1024	1024	1024	1024	1024																							2048									512	0																																														
112476	泉眼					28		3		122			159	5				704800	62400000			43680000					22	10000	10000	10000	10000	10000	0	4360	4360	4360	4360	4360		15528	15528	15528	15528	15528		112476		68742	34371	68742	34371	1135	1																															99999			82068										6881				25人英雄西津渡					1			0		0		0					scripts/Map/西津渡/npc/5号_藤原佑野/泉眼.lua															1	10000	-1							0		254					10	9940																																												28					0	0	0	0	0																							2048									512	1																																														
112477	苏凤楼					26				20								704800	365			328					22						17	7	7	7	7	7		19	2	2	2	2		112477		34	18	34	18	28	1																															99999			82941														25人英雄西津渡					1		<G>嘘……待在这里别出声。	100		0		0																					10000	-1									0						61																																												26					1024	1024	1024	1024	1024																																	0																																														
112478	刘展	金刀将军				28	3			124				6				704800	144384000			54009806						10000	10000	10000	10000	10000	0	4789	4789	4789	4789	4789		27550	27550	27550	27550	27550		112478		0	0	0	0	31978	3																													0	0	99999			82713										1392				25人英雄西津渡					1			0		0		0					scripts\Map\西津渡\npc\2号_刘展\刘展.lua															4000	10000	-1								0	254					12	11190	0	2																																										28					0	0	0	0	0								1															6400									1536	1															10																															
112479						26		9		122					0	0		704800	99999999								22																			112479																																						9999																	25人英雄西津渡					1			0		0		0																						-1							0		254						9940		2																																										26					1024	1024	1024	1024	1024																							2048									512	0																																														
112480	韩敬青	兵刃巫医				28				124				6				704800	215600000			1133760668					30	10000	10000	10000	10000	10000	0	4789	4789	4789	4789	4789		27550	27550	27550	27550	27550		112480		375233	187616	375233	187616	32126	3	48																														99999			83187										1392				25人英雄西津渡								0		0		0					scripts/Map/西津渡/npc/4号_韩敬青/韩敬青.lua															1	10000	-1									254					15	11190	0	4																																										28					0	0	0	0	0								1															2048				1				0	1536	1											1			0	10																															
112481	另一个苏凤楼					28		9		122					0	0		704800	99999999								22																			112481																																						99999													2				25人英雄西津渡					1			0		0		0																						-1							0		254						9940																																												28					0	0	0	0	0																							2048										0																																														
112482						26		9		122					0	0		704800	99999999								30																			112482																																						99999999																	25人英雄西津渡					1			0		0		0																						-1							0		254						4		4																																										26					0	0	0	0	0																							2048										1														0																																
112483						26		9							0	0		704800	99999999								22																			112483																																						99999			84285										2				25人英雄西津渡					1			0		0		0																						-1							0		254						4																																												26					0	0	0	0	0																							2048										0																																														
112484						28		9		124			192		0	0		180	999999999								22																			112484																																						4800													2				25人英雄西津渡					1			0		0		0																						3840							0		254								6																																										28					1024	1024	1024	1024	1024																							2048										0	1					0								0																																
112485						26		9		122					0	0		704800	99999999								30																			112485																																						99999999																	25人英雄西津渡					1			0		0		0																						-1							0		254						4		4																																										26					0	0	0	0	0																							2048										1														0																																
112486	苏凤棠					26				110				6				704800	422162893			379946604					22						0	1881	1881	1881	1881	1881		3369	291	291	291	291		112486		87816	43910	87816	43910	28	1																															99999			83862														25人英雄西津渡					1			0		0		0																				500	10000	-1									0					15	3750																																																	1024	1024	1024	1024	1024																																	0																																														
112487	韩敬青					28		9		124					0	0		704800	99999999								30																			112487																																						99999999																	25人英雄西津渡					1			0		0		0																						-1							0		254						4		4																																										28					0	0	0	0	0																							2048										1														0																																
112488	刘展叛军					28				121				5				0	11011415			9910273					30	10000	10000	10000	10000	10000	0	4146	4146	4146	4146	4146		11073	11073	11073	11073	11073		112488		65484	32742	65484	32742	28	1																															96			84116										2				25人英雄西津渡								0		0		0																				4000	10000	-1								5	254					10	9390		2																																										28					0	0	0	0	0																																	1																																														
112489	林础	接引人				26				112			55	5				0	376715933			250045					30	10000	10000	10000	10000	10000	0	1982	1982	1982	1982	1982		7060	7060	7060	7060	7060		112489		2198	1099	2198	1099	28	1	11				1	10																									99999999			84246														25人英雄西津渡										0		0					scripts/Map/西津渡/npc/周边/内部接引人.lua															4000	10000	-1									3071					7	1544																																																	0	0	0	0	0																																512	1																																														
112490						26		9							0	0		704800	99999999								30																			112490																																						99999999																	25人英雄西津渡					1			0		0		0																						-1							0		254						4		6																																										26					0	0	0	0	0																							2048										1														0																																
112491	劲风					28				124								704800	20058300							13	13							4789	4789	4789	4789	4789		27550	27550	27550	27550	27550		112491						28	1																															99999			82073										2				25人英雄西津渡			3		1			0		0		0																						-1									254						11190		1																																										28					0	0	0	0	0																							2048									1536	1																																														
112492	通关宝箱			2	0	26	1	9	0	120	0	950	29		0	0		704800	828947368	0	0	45	0	0	100	6	22	9000	0	0	0	0	0	1	1	1	1	1	1024						0	112492	1	1978	990	1978	990			43	0	1	1024	33	10			32	0	1	1024	16	8			32	0	1	1024	16	8			32	0	1	1024	16	8	99999999	0	20	59015										1392				25人英雄西津渡	0	0	1	1	1	0		0		0		0					scripts/Map/世界通用/include/通关宝箱.lua							0	0	0	0	0	0	0	0			-1	0	0	0	0	0	0	0	0	3070	1	1	0	960	3	8840	0				0	-1	7	0	-1	0										32	0	32	0	32	0	32	0	1	1	1	1	1024	1024	1024	1024	16	16	16	16	8	8	8	8	26			0	0	0	0	0	0	0	0				0	0	0	1	0													1	2560				1						1														0																																
112493	永王叛军					28				121				5				0	11011415			9910273					30	10000	10000	10000	10000	10000	0	4789	4789	4789	4789	4789		27550	27550	27550	27550	27550		112493		65484	32742	65484	32742	28	1																															160			84118										2				25人英雄西津渡								0		0		0																				4000	10000	-1								5	254					10	9390		6																																										28					0	0	0	0	0																																1536	1																																														
112494	剧毒孢子					28		9		122					0	0		704800	99999999								22																			112494																																						99999													2				25人英雄西津渡					1			0		0		0																						-1							0		254						9390																																												28					0	0	0	0	0																							2048										0																																														
112495						28				121					0	0		704800	999999999								22						0	4146	4146	4146	4146	4146		11073	11073	11073	11073	11073		112495						28	1																															99999			84351										2				25人英雄西津渡			3		1			0		0		0																				1	10000	-1							0		254								1																																										28					0	0	0	0	0																							2048									512	1						0																																								
112496	周川	声望商				262				112						0		180									22																			112496						28	1	30				20	10																									4800			84280														25人英雄西津渡							......	1		0		0																						3840									0																																																		262					1024	1024	1024	1024	1024																																	0						0																																								
112497	韩敬青					28		9		124			1440		0	0		704800	99999999								30																			112497																																						99999999			83185														25人英雄西津渡					1			0		0		0																						-1							0		254						4		4																																										28					0	0	0	0	0																							2048										1														0																																
112498	苏凤棠					26				20								704800	365			328					22						17	7	7	7	7	7		19	2	2	2	2		112498		34	18	34	18	28	1																															99999			82942														25人英雄西津渡					1		<G><F174 唔……（强忍着哭泣的声音）。>	100		0		0																					10000	-1									0						61																																												26					1024	1024	1024	1024	1024																																	0																																														
112499						26		9		122					0	0		704800	99999999								30																			112499																																						99999999																	25人英雄西津渡					1			0		0		0																						-1							0		254						4		4																																										26					0	0	0	0	0																							2048										1														0																																
112500	苏凤楼					28		9		122					0	0		704800	99999999			59167					22						414	164	164	164	164	164		456	43	43	43	43		112500		698	348	698	348	24264	1																															99999			83199										2				25人英雄西津渡					1			0		0		0																					10000	-1							0		254						9940																																												28					0	0	0	0	0																							2048										0																																														
112501	张景超					28		9		124					0	0		704800	999999999								22							4789	4789	4789	4789	4789		27550	27550	27550	27550	27550		112501						28	1																															99999			82490										2				25人英雄西津渡			3		1			0		0		0																						-1							0		254						11190		1																																										28					0	0	0	0	0																							2048									1536	0						0																																								
112502	升腾符咒					28		9		122				6		0		704800	111901311			100711179					22	10000	10000	10000	10000	10000	0	4360	4360	4360	4360	4360		15528	15528	15528	15528	15528		112502		225826	112914	225826	112914																																	9999			82139										2				25人英雄西津渡					1			0		0		0																				1	10000	-1									254					15	9940																																												28					1024	1024	1024	1024	1024																							2048									512	0																																														
112503						26		9		122					0	0		704800	99999999								22																			112503																																						9999																	25人英雄西津渡					1			0		0		0																						-1							0		254						9940		2																																										26					1024	1024	1024	1024	1024																							2048									512	0																																														
112504						26		9		122					0	0		704800	99999999								22																			112504																																						9999																	25人英雄西津渡					1			0		0		0																						-1							0		254						9940		2																																										26					1024	1024	1024	1024	1024																							2048									512	0																																														
112505	枪卫首领					28	3			124				6				704800	718200000			54009806						10000	10000	10000	10000	10000	0	4789	4789	4789	4789	4789		27550	27550	27550	27550	27550		112505		0	0	0	0	31983	3					32	10																							0	0	99999			82714										2				25人英雄西津渡					1			0		0		0					scripts\Map\西津渡\npc\2号_刘展\首领.lua															4000	10000	-1								0	254					12	11190	0	2																																										28					0	0	0	0	0								1															2048									1536	1																																														
112506	一刀流弟子					28				121				5				0	22022830			19820547					30	10000	10000	10000	10000	10000	0	4146	4146	4146	4146	4146		11073	11073	11073	11073	11073		112506		65484	32742	65484	32742	28	1																															160			84117										2				25人英雄西津渡								0		0		0																				4000	10000	-1								5	254					11	9390		6																																										28					0	0	0	0	0																																	1																																														
112507						26		9		100					0	0		704800	99999999			59167					22						414	164	164	164	164	164		456	43	43	43	43		112507		698	348	698	348																																	9999																	25人英雄西津渡					1			0		0		0																					10000	-1							0		254						1544																																												26					1024	1024	1024	1024	1024																							2048										0																																														
